EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
108,3.272333,3.784271,4.176076,2.45607,2.624056,2.624056,2.788241,2.788241,2.788241,2.945347,3.774202,3.889629,4.108955,3.535746,3.617224,3.314018,3.318461,2.956356,2.186559,2.319864,1,1
109,3.238107,3.749001,4.144273,2.446417,2.609259,2.609259,2.770319,2.770319,2.770319,2.933664,3.720644,3.845994,4.078743,3.473188,3.559614,3.287694,3.292268,2.92758,2.15596,2.294107,1,1
110,3.230529,3.750932,4.150008,2.46916,2.640641,2.640642,2.801797,2.801797,2.801797,2.969834,3.699177,3.848684,4.09101,3.457839,3.545033,3.295505,3.299543,2.952251,2.146314,2.303935,1,1
111,3.220203,3.746021,4.143366,2.470994,2.650552,2.650552,2.810282,2.810282,2.810282,2.982471,3.66376,3.8314,4.08296,3.438491,3.519144,3.290682,3.293749,2.954007,2.136416,2.29829,1,1
112,3.255691,3.828169,4.229918,2.552582,2.760098,2.760098,2.923958,2.923958,2.923958,3.097895,3.726797,3.930435,4.179622,3.513206,3.596505,3.364061,3.365978,3.070276,2.159729,2.378635,1,1
113,3.279004,3.887995,4.284363,2.590166,2.815825,2.815825,2.982193,2.982193,2.982193,3.160933,3.777133,3.991402,4.235185,3.566456,3.649967,3.408234,3.408829,3.130868,2.180804,2.427361,1,1
114,3.300596,3.944795,4.330842,2.618743,2.857481,2.857481,3.026685,3.026685,3.026685,3.211807,3.829147,4.043262,4.282023,3.616791,3.698392,3.446097,3.445472,3.178278,2.20224,2.470305,1,1
115,3.303107,3.965881,4.332582,2.602618,2.844093,2.844093,3.014458,3.014458,3.014458,3.207492,3.845957,4.042322,4.280412,3.625503,3.702281,3.442919,3.44149,3.16864,2.210848,2.467343,1,1
116,3.282364,3.943206,4.287581,2.550849,2.779289,2.779289,2.94797,2.94797,2.94797,3.148929,3.81871,3.985967,4.229182,3.586142,3.655925,3.398497,3.396847,3.103407,2.199815,2.417276,1,1
117,3.267089,3.930086,4.263972,2.530819,2.746851,2.746851,2.914407,2.914407,2.914407,3.120979,3.801765,3.952847,4.202457,3.560337,3.624995,3.375577,3.37402,3.070218,2.189999,2.392353,1,1
118,3.277765,3.963892,4.297165,2.564023,2.783018,2.783018,2.953135,2.953135,2.953135,3.163788,3.836168,3.985668,4.238964,3.586187,3.65031,3.405055,3.403481,3.111686,2.200529,2.427535,1,1
119,3.284709,3.987685,4.316936,2.578665,2.798157,2.798157,2.970438,2.970438,2.970438,3.187063,3.865306,4.001545,4.260072,3.597553,3.663685,3.42222,3.420624,3.132295,2.210731,2.44869,1,1
120,3.285664,3.998218,4.321955,2.580374,2.794328,2.794328,2.968078,2.968079,2.968079,3.19155,3.883724,3.999454,4.265411,3.591751,3.661793,3.426092,3.424669,3.133382,2.216832,2.454769,1,1
121,3.272439,3.980398,4.29783,2.554066,2.756397,2.756397,2.929363,2.929363,2.929363,3.158267,3.873015,3.96368,4.239208,3.555094,3.629195,3.40305,3.402085,3.097205,2.211093,2.429372,1,1
